norad_id	bol	mission_start_date	stop_ops_date	demise_date
31932	5/10/1999	5/10/1999		
31960	5/10/1999	5/10/1999		
32201	5/10/1999	5/10/1999		
32213	5/10/1999	5/10/1999		
32220	5/10/1999	5/10/1999		
32449	5/10/1999	5/10/1999		
34532	9/14/1997	9/14/1997	12/31/2022	12/31/2022
35349	10/22/2001	10/22/2001	12/21/2022	12/21/2022
35537	10/22/2001	10/22/2001		
35739	9/14/1997	9/14/1997	1/5/2023	1/5/2023
35760	6/16/1993	6/16/1993	12/22/2022	12/22/2022
36166	5/10/1999	5/10/1999		
36663	5/10/1999	5/10/1999		
36902	10/31/1979	10/31/1979	1/18/2023	1/18/2023
36933	2/1/1987	2/1/1987		
36934	2/1/1987	2/1/1987		
36950	2/1/1987	2/1/1987		
36953	2/1/1987	2/1/1987		
36999	5/10/1999	5/10/1999		
37025	5/10/1999	5/10/1999		
37315	6/16/1993	6/16/1993		
37411	5/10/1999	5/10/1999		
37414	5/10/1999	5/10/1999		
37539	6/16/1993	6/16/1993		
37898	5/10/1999	5/10/1999		
38200	6/16/1993	6/16/1993	12/15/2022	12/15/2022
38718	5/10/1999	5/10/1999		
38826	5/10/1999	5/10/1999		
40357	2/12/1991	2/12/1991		
41955	2/15/2017	2/15/2017	12/13/2022	12/13/2022
42002	2/15/2017	2/15/2017	12/28/2022	12/28/2022
42004	2/15/2017	2/15/2017	12/19/2022	12/19/2022
42208	6/4/1981	6/4/1981		
42604	11/15/1974	11/15/1974		
44580	11/4/1994	11/4/1994	7/19/2022	7/19/2022
44913	12/25/2013	12/25/2013		
44989	12/25/2013	12/25/2013		
44991	12/25/2013	12/25/2013		
44994	12/25/2013	12/25/2013		
45033	12/25/2013	12/25/2013		
45167	2/10/2020	2/10/2020		
45354	8/15/1991	8/15/1991		
45470	8/15/1991	8/15/1991	3/29/2021	3/29/2021
45498	9/2/2010	9/2/2010		
45903	7/18/2011	7/18/2011		
46008	7/18/2011	7/18/2011		
46104	7/18/2011	7/18/2011		
46106	7/18/2011	7/18/2011		
46412	7/18/2011	7/18/2011		
46632	7/18/2011	7/18/2011	12/31/2022	12/31/2022
46928	4/17/2019	4/17/2019	2/13/2021	2/13/2021
47094	7/18/2011	7/18/2011		
47193	10/29/2018	10/29/2018	3/31/2021	3/31/2021
47233	12/6/2020	12/6/2020	1/14/2021	1/14/2021
47785	3/4/2021	3/4/2021	3/29/2021	3/29/2021
49042	9/25/2019	9/25/2019	8/5/2021	8/5/2021
49118	5/4/2002	5/4/2002	11/30/2019	11/30/2019
49257	9/27/2021	9/27/2021	10/11/2021	10/11/2021
49380	10/28/2021	10/28/2021	10/30/2021	10/30/2021
49519	9/16/1982	9/16/1982	4/5/2022	4/5/2022
49520	9/16/1982	9/16/1982	4/13/2022	4/13/2022
49544	9/16/1982	9/16/1982	12/21/2021	12/21/2021
49547	9/16/1982	9/16/1982	8/9/2022	8/9/2022
49551	9/16/1982	9/16/1982	12/21/2021	12/21/2021
49570	9/16/1982	9/16/1982	5/16/2022	5/16/2022
49577	9/16/1982	9/16/1982	5/10/2022	5/10/2022
49608	9/16/1982	9/16/1982	9/2/2022	9/2/2022
49696	9/16/1982	9/16/1982	12/10/2021	12/10/2021
49698	9/16/1982	9/16/1982	12/3/2021	12/3/2021
49711	9/16/1982	9/16/1982	12/15/2021	12/15/2021
49712	9/16/1982	9/16/1982	5/16/2022	5/16/2022
49715	9/16/1982	9/16/1982	12/9/2021	12/9/2021
49718	9/16/1982	9/16/1982	12/18/2021	12/18/2021
49807	9/16/1982	9/16/1982	12/9/2021	12/9/2021
49820	9/16/1982	9/16/1982	12/3/2021	12/3/2021
49846	9/16/1982	9/16/1982	4/16/2022	4/16/2022
49876	9/16/1982	9/16/1982	6/6/2022	6/6/2022
49877	9/16/1982	9/16/1982	12/28/2021	12/28/2021
49898	9/16/1982	9/16/1982	1/16/2023	1/16/2023
49916	9/16/1982	9/16/1982	2/4/2022	2/4/2022
49922	12/8/2021	12/8/2021	12/20/2021	12/20/2021
49923	12/8/2021	12/8/2021	12/11/2021	12/11/2021
49946	8/9/2014	8/9/2014	9/8/2022	9/8/2022
49972	9/16/1982	9/16/1982	12/20/2021	12/20/2021
49992	9/16/1982	9/16/1982	7/7/2022	7/7/2022
50033	9/16/1982	9/16/1982	1/22/2022	1/22/2022
50036	9/16/1982	9/16/1982	5/11/2022	5/11/2022
50066	9/16/1982	9/16/1982	1/2/2022	1/2/2022
50082	9/16/1982	9/16/1982	10/12/2022	10/12/2022
50091	9/16/1982	9/16/1982	12/26/2021	12/26/2021
50120	9/16/1982	9/16/1982	10/12/2022	10/12/2022
50130	9/16/1982	9/16/1982	1/5/2022	1/5/2022
50132	9/16/1982	9/16/1982	12/19/2021	12/19/2021
50135	9/16/1982	9/16/1982	1/1/2022	1/1/2022
50184	12/18/2021	12/18/2021	12/28/2021	12/28/2021
50208	12/18/2021	12/18/2021	1/2/2022	1/2/2022
50210	12/18/2021	12/18/2021	12/31/2021	12/31/2021
50211	12/18/2021	12/18/2021	1/1/2022	1/1/2022
50216	9/16/1982	9/16/1982	1/9/2022	1/9/2022
50225	9/16/1982	9/16/1982	1/5/2022	1/5/2022
50227	9/16/1982	9/16/1982	1/10/2022	1/10/2022
50228	9/16/1982	9/16/1982	1/8/2022	1/8/2022
50230	9/16/1982	9/16/1982	4/8/2022	4/8/2022
50258	9/16/1982	9/16/1982	11/29/2022	11/29/2022
50268	9/16/1982	9/16/1982	12/29/2021	12/29/2021
50271	9/16/1982	9/16/1982	1/19/2022	1/19/2022
50272	9/16/1982	9/16/1982	7/27/2022	7/27/2022
50279	9/16/1982	9/16/1982	1/19/2022	1/19/2022
50296	9/16/1982	9/16/1982	1/17/2022	1/17/2022
50315	9/16/1982	9/16/1982	4/17/2022	4/17/2022
50318	12/21/2021	12/21/2021	1/24/2022	1/24/2022
50325	9/16/1982	9/16/1982	2/10/2022	2/10/2022
50330	9/16/1982	9/16/1982	1/3/2022	1/3/2022
50331	9/16/1982	9/16/1982	6/19/2022	6/19/2022
50332	9/16/1982	9/16/1982	12/27/2021	12/27/2021
50334	9/16/1982	9/16/1982	12/31/2021	12/31/2021
50335	9/16/1982	9/16/1982	9/1/2022	9/1/2022
50336	9/16/1982	9/16/1982	1/2/2022	1/2/2022
50341	9/16/1982	9/16/1982	5/23/2022	5/23/2022
50352	9/16/1982	9/16/1982	1/11/2022	1/11/2022
50355	9/16/1982	9/16/1982	5/16/2022	5/16/2022
50375	9/16/1982	9/16/1982	5/22/2022	5/22/2022
50376	9/16/1982	9/16/1982	5/8/2022	5/8/2022
50378	9/16/1982	9/16/1982	8/29/2022	8/29/2022
50379	9/16/1982	9/16/1982	12/25/2021	12/25/2021
50384	9/16/1982	9/16/1982	5/11/2022	5/11/2022
50396	9/16/1982	9/16/1982	1/3/2023	1/3/2023
50413	9/16/1982	9/16/1982	8/27/2022	8/27/2022
50420	9/16/1982	9/16/1982	9/8/2022	9/8/2022
50429	9/16/1982	9/16/1982	1/16/2022	1/16/2022
50433	9/16/1982	9/16/1982	6/24/2022	6/24/2022
50436	9/16/1982	9/16/1982	5/15/2022	5/15/2022
50445	9/16/1982	9/16/1982	2/9/2022	2/9/2022
50447	9/16/1982	9/16/1982	4/13/2022	4/13/2022
50458	9/16/1982	9/16/1982	5/22/2022	5/22/2022
50462	9/16/1982	9/16/1982	8/10/2022	8/10/2022
50514	9/16/1982	9/16/1982	5/8/2022	5/8/2022
50528	9/16/1982	9/16/1982	11/25/2022	11/25/2022
50532	9/16/1982	9/16/1982	1/5/2022	1/5/2022
50543	9/16/1982	9/16/1982	1/9/2022	1/9/2022
50555	9/16/1982	9/16/1982	5/20/2022	5/20/2022
50556	9/16/1982	9/16/1982	1/4/2022	1/4/2022
50557	9/16/1982	9/16/1982	12/28/2021	12/28/2021
50565	9/16/1982	9/16/1982	1/4/2022	1/4/2022
50567	9/16/1982	9/16/1982	3/7/2022	3/7/2022
50569	12/27/2021	12/27/2021	12/31/2021	12/31/2021
50570	12/27/2021	12/27/2021	1/1/2022	1/1/2022
50571	12/27/2021	12/27/2021	1/4/2022	1/4/2022
50576	9/16/1982	9/16/1982	1/1/2022	1/1/2022
50589	9/16/1982	9/16/1982	1/16/2022	1/16/2022
50590	9/16/1982	9/16/1982	3/11/2022	3/11/2022
50593	9/16/1982	9/16/1982	4/22/2022	4/22/2022
50594	9/16/1982	9/16/1982	6/24/2022	6/24/2022
50597	9/16/1982	9/16/1982	1/20/2022	1/20/2022
50607	9/16/1982	9/16/1982	6/3/2022	6/3/2022
50612	9/16/1982	9/16/1982	4/29/2022	4/29/2022
50617	9/16/1982	9/16/1982	9/14/2022	9/14/2022
50627	9/16/1982	9/16/1982	6/4/2022	6/4/2022
50633	9/16/1982	9/16/1982	10/16/2022	10/16/2022
50635	9/16/1982	9/16/1982	2/6/2022	2/6/2022
50636	9/16/1982	9/16/1982	1/8/2022	1/8/2022
50639	9/16/1982	9/16/1982	1/28/2022	1/28/2022
50644	9/16/1982	9/16/1982	10/27/2022	10/27/2022
50647	9/16/1982	9/16/1982	4/24/2022	4/24/2022
50648	9/16/1982	9/16/1982	6/1/2022	6/1/2022
50661	9/16/1982	9/16/1982	3/28/2022	3/28/2022
50664	9/16/1982	9/16/1982	9/27/2022	9/27/2022
50678	9/16/1982	9/16/1982	5/30/2022	5/30/2022
50696	9/16/1982	9/16/1982	4/28/2022	4/28/2022
50698	9/16/1982	9/16/1982	5/2/2022	5/2/2022
50701	9/16/1982	9/16/1982	1/30/2022	1/30/2022
50712	9/16/1982	9/16/1982	4/18/2022	4/18/2022
50716	9/16/1982	9/16/1982	2/12/2022	2/12/2022
50719	9/16/1982	9/16/1982	11/1/2022	11/1/2022
50722	9/16/1982	9/16/1982	4/6/2022	4/6/2022
50726	9/16/1982	9/16/1982	1/18/2022	1/18/2022
50729	9/16/1982	9/16/1982	4/23/2022	4/23/2022
50731	9/16/1982	9/16/1982	4/6/2022	4/6/2022
50737	9/16/1982	9/16/1982	4/24/2022	4/24/2022
50741	9/16/1982	9/16/1982	5/17/2022	5/17/2022
50746	9/16/1982	9/16/1982	12/31/2022	12/31/2022
50747	9/16/1982	9/16/1982	1/15/2022	1/15/2022
50749	9/16/1982	9/16/1982	1/20/2022	1/20/2022
50751	9/16/1982	9/16/1982	10/12/2022	10/12/2022
50756	9/16/1982	9/16/1982	4/14/2022	4/14/2022
50759	9/16/1982	9/16/1982	4/21/2022	4/21/2022
50760	9/16/1982	9/16/1982	2/9/2022	2/9/2022
50763	9/16/1982	9/16/1982	8/30/2022	8/30/2022
50764	9/16/1982	9/16/1982	11/5/2022	11/5/2022
50766	9/16/1982	9/16/1982	3/11/2022	3/11/2022
50767	9/16/1982	9/16/1982	4/24/2022	4/24/2022
50874	9/16/1982	9/16/1982	11/5/2022	11/5/2022
50892	9/16/1982	9/16/1982	4/22/2022	4/22/2022
50893	9/16/1982	9/16/1982	4/15/2022	4/15/2022
50906	9/16/1982	9/16/1982	4/19/2022	4/19/2022
50911	9/16/1982	9/16/1982	5/4/2022	5/4/2022
50913	9/16/1982	9/16/1982	4/21/2022	4/21/2022
50934	9/16/1982	9/16/1982	3/6/2022	3/6/2022
50941	9/16/1982	9/16/1982	3/9/2022	3/9/2022
50946	9/16/1982	9/16/1982	4/3/2022	4/3/2022
50949	9/16/1982	9/16/1982	4/25/2022	4/25/2022
50954	9/16/1982	9/16/1982	2/26/2022	2/26/2022
50961	9/16/1982	9/16/1982	5/1/2022	5/1/2022
50966	9/16/1982	9/16/1982	4/14/2022	4/14/2022
50975	9/16/1982	9/16/1982	5/2/2022	5/2/2022
50977	9/16/1982	9/16/1982	7/1/2022	7/1/2022
50978	9/16/1982	9/16/1982	4/11/2022	4/11/2022
51159	9/16/1982	9/16/1982	5/20/2022	5/20/2022
51164	9/16/1982	9/16/1982	4/22/2022	4/22/2022
51204	9/16/1982	9/16/1982	6/28/2022	6/28/2022
51213	9/16/1982	9/16/1982	5/31/2022	5/31/2022
51223	9/16/1982	9/16/1982	6/27/2022	6/27/2022
51232	9/16/1982	9/16/1982	2/3/2022	2/3/2022
51244	9/16/1982	9/16/1982	5/23/2022	5/23/2022
51262	9/16/1982	9/16/1982	5/7/2022	5/7/2022
51296	9/16/1982	9/16/1982	5/2/2022	5/2/2022
51297	9/16/1982	9/16/1982	10/7/2022	10/7/2022
51301	9/16/1982	9/16/1982	4/25/2022	4/25/2022
51302	9/16/1982	9/16/1982	12/14/2022	12/14/2022
51310	9/16/1982	9/16/1982	4/24/2022	4/24/2022
51330	9/16/1982	9/16/1982	10/18/2022	10/18/2022
51334	9/16/1982	9/16/1982	5/14/2022	5/14/2022
51345	9/16/1982	9/16/1982	5/23/2022	5/23/2022
51357	9/16/1982	9/16/1982	4/8/2022	4/8/2022
51360	9/16/1982	9/16/1982	4/23/2022	4/23/2022
51363	9/16/1982	9/16/1982	6/22/2022	6/22/2022
51369	9/16/1982	9/16/1982	5/1/2022	5/1/2022
51378	9/16/1982	9/16/1982	4/22/2022	4/22/2022
51399	9/16/1982	9/16/1982	5/3/2022	5/3/2022
51429	9/16/1982	9/16/1982	4/28/2022	4/28/2022
51438	9/16/1982	9/16/1982	4/14/2022	4/14/2022
51441	11/20/1998	11/20/1998	11/16/2022	11/16/2022
51446	7/23/1972	7/23/1972	12/29/2022	12/29/2022
51451	7/15/2020	7/15/2020	1/25/2023	1/25/2023
51452	7/15/2020	7/15/2020	3/1/2022	3/1/2022
51512	9/16/1982	9/16/1982	5/16/2022	5/16/2022
51517	9/16/1982	9/16/1982	4/27/2022	4/27/2022
51533	9/16/1982	9/16/1982	5/1/2022	5/1/2022
51536	9/16/1982	9/16/1982	6/13/2022	6/13/2022
51543	9/16/1982	9/16/1982	6/9/2022	6/9/2022
51552	9/16/1982	9/16/1982	5/16/2022	5/16/2022
51574	9/16/1982	9/16/1982	7/28/2022	7/28/2022
51577	9/16/1982	9/16/1982	4/10/2022	4/10/2022
51584	9/16/1982	9/16/1982	5/9/2022	5/9/2022
51594	9/16/1982	9/16/1982	4/20/2022	4/20/2022
51598	9/16/1982	9/16/1982	9/29/2022	9/29/2022
51613	9/16/1982	9/16/1982	4/11/2022	4/11/2022
51621	9/16/1982	9/16/1982	6/13/2022	6/13/2022
51673	9/16/1982	9/16/1982	4/19/2022	4/19/2022
51686	9/16/1982	9/16/1982	4/24/2022	4/24/2022
51695	9/16/1982	9/16/1982	6/5/2022	6/5/2022
51706	9/16/1982	9/16/1982	10/2/2022	10/2/2022
51712	2/19/2022	2/19/2022	6/29/2022	6/29/2022
51762	2/21/2022	2/21/2022	4/28/2022	4/28/2022
51910	9/16/1982	9/16/1982	4/15/2022	4/15/2022
51923	9/16/1982	9/16/1982	4/23/2022	4/23/2022
51927	9/16/1982	9/16/1982	5/24/2022	5/24/2022
51936	9/16/1982	9/16/1982	10/5/2022	10/5/2022
51939	9/16/1982	9/16/1982	7/20/2022	7/20/2022
51940	9/16/1982	9/16/1982	10/27/2022	10/27/2022
52056	9/16/1982	9/16/1982	6/30/2022	6/30/2022
52073	9/16/1982	9/16/1982	10/27/2022	10/27/2022
52076	9/16/1982	9/16/1982	7/2/2022	7/2/2022
52079	9/16/1982	9/16/1982	11/17/2022	11/17/2022
52080	9/16/1982	9/16/1982	10/15/2022	10/15/2022
52083	9/16/1982	9/16/1982	10/20/2022	10/20/2022
52086	3/18/2022	3/18/2022	9/29/2022	9/29/2022
52104	3/19/2022	3/19/2022	4/18/2022	4/18/2022
52198	4/2/2022	4/2/2022	4/6/2022	4/6/2022
52199	4/2/2022	4/2/2022	4/11/2022	4/11/2022
52214	9/16/1982	9/16/1982	9/29/2022	9/29/2022
52226	9/16/1982	9/16/1982	6/5/2022	6/5/2022
52230	9/16/1982	9/16/1982	5/11/2022	5/11/2022
52234	9/16/1982	9/16/1982	6/20/2022	6/20/2022
52241	9/16/1982	9/16/1982	11/17/2022	11/17/2022
52245	9/16/1982	9/16/1982	5/24/2022	5/24/2022
52314	4/21/2022	4/21/2022	5/27/2022	5/27/2022
52315	4/21/2022	4/21/2022	6/2/2022	6/2/2022
52316	4/21/2022	4/21/2022	5/26/2022	5/26/2022
52317	4/21/2022	4/21/2022	5/23/2022	5/23/2022
52386	4/29/2022	4/29/2022	6/9/2022	6/9/2022
52434	9/16/1982	9/16/1982	5/28/2022	5/28/2022
52519	9/16/1982	9/16/1982	8/4/2022	8/4/2022
52526	9/16/1982	9/16/1982	7/28/2022	7/28/2022
52527	9/16/1982	9/16/1982	7/20/2022	7/20/2022
52589	5/13/2022	5/13/2022	7/4/2022	7/4/2022
52596	5/13/2022	5/13/2022	6/26/2022	6/26/2022
52651	5/14/2022	5/14/2022	7/6/2022	7/6/2022
52652	5/14/2022	5/14/2022	7/4/2022	7/4/2022
52710	5/18/2022	5/18/2022	7/6/2022	7/6/2022
52712	5/18/2022	5/18/2022	7/4/2022	7/4/2022
52720	9/16/1982	9/16/1982	8/4/2022	8/4/2022
52721	9/16/1982	9/16/1982	12/15/2022	12/15/2022
52727	9/16/1982	9/16/1982	7/6/2022	7/6/2022
52730	9/16/1982	9/16/1982	7/9/2022	7/9/2022
52731	9/16/1982	9/16/1982	6/30/2022	6/30/2022
52812	9/16/1982	9/16/1982	8/29/2022	8/29/2022
52816	9/16/1982	9/16/1982	1/5/2023	1/5/2023
52820	9/16/1982	9/16/1982	8/30/2022	8/30/2022
53327	10/29/2018	10/29/2018	9/22/2022	9/22/2022
53336	10/29/2018	10/29/2018	9/12/2022	9/12/2022
53511	8/12/2022	8/12/2022	10/5/2022	10/5/2022
53512	8/12/2022	8/12/2022	10/5/2022	10/5/2022
53615	8/28/2022	8/28/2022	9/14/2022	9/14/2022
53696	8/31/2022	8/31/2022	10/13/2022	10/13/2022
53697	8/31/2022	8/31/2022	10/15/2022	10/15/2022
53710	9/5/2022	9/5/2022	10/24/2022	10/24/2022
53725	9/5/2022	9/5/2022	10/30/2022	10/30/2022
53785	9/11/2022	9/11/2022	11/16/2022	11/16/2022
53810	9/11/2022	9/11/2022	11/5/2022	11/5/2022
53874	9/19/2022	9/19/2022	10/5/2022	10/5/2022
53880	9/21/2022	9/21/2022	9/24/2022	9/24/2022
53921	9/24/2022	9/24/2022	10/25/2022	10/25/2022
53938	9/24/2022	9/24/2022	10/8/2022	10/8/2022
53939	9/24/2022	9/24/2022	10/8/2022	10/8/2022
53940	9/24/2022	9/24/2022	10/12/2022	10/12/2022
53941	9/24/2022	9/24/2022	10/12/2022	10/12/2022
53954	9/16/1982	9/16/1982	10/24/2022	10/24/2022
54016	10/5/2022	10/5/2022	11/16/2022	11/16/2022
54107	10/20/2022	10/20/2022	11/8/2022	11/8/2022
54211	10/28/2022	10/28/2022	11/9/2022	11/9/2022
54213	10/28/2022	10/28/2022	11/16/2022	11/16/2022
54229	11/4/2022	11/4/2022	11/20/2022	11/20/2022
54233	11/7/2022	11/7/2022	11/9/2022	11/9/2022
54488	11/11/2022	11/11/2022	1/14/2023	1/14/2023
54599	11/11/2022	11/11/2022	12/22/2022	12/22/2022
54620	11/11/2022	11/11/2022	12/4/2022	12/4/2022
54715	5/17/2012	5/17/2012	12/30/2022	12/30/2022
54716	5/17/2012	5/17/2012	12/22/2022	12/22/2022
54717	5/17/2012	5/17/2012	12/17/2022	12/17/2022
54718	5/17/2012	5/17/2012	12/28/2022	12/28/2022
54719	5/17/2012	5/17/2012	12/28/2022	12/28/2022
54725	5/17/2012	5/17/2012	12/14/2022	12/14/2022
54730	5/17/2012	5/17/2012	12/28/2022	12/28/2022
54731	5/17/2012	5/17/2012	12/28/2022	12/28/2022
54732	5/17/2012	5/17/2012	1/2/2023	1/2/2023
54736	5/17/2012	5/17/2012	1/4/2023	1/4/2023
54738	5/17/2012	5/17/2012	12/14/2022	12/14/2022
54812	12/17/2022	12/17/2022	1/3/2023	1/3/2023
54813	12/17/2022	12/17/2022	1/3/2023	1/3/2023
54814	12/17/2022	12/17/2022	1/3/2023	1/3/2023
55329	1/26/2023	1/26/2023		
39909	3/26/1993	3/26/1993	7/14/2022	7/14/2022
41524	9/21/2000	9/21/2000		
46403	7/18/2011	7/18/2011		
50289	9/16/1982	9/16/1982	1/19/2022	1/19/2022
50387	9/16/1982	9/16/1982	1/1/2022	1/1/2022
51368	9/16/1982	9/16/1982	4/13/2022	4/13/2022
51392	9/16/1982	9/16/1982	5/12/2022	5/12/2022
51535	9/16/1982	9/16/1982	5/4/2022	5/4/2022
51932	9/16/1982	9/16/1982	12/21/2022	12/21/2022
51937	9/16/1982	9/16/1982	6/23/2022	6/23/2022
52007	3/9/2022	3/9/2022	4/17/2022	4/17/2022
52072	9/16/1982	9/16/1982	12/15/2022	12/15/2022
53328	10/29/2018	10/29/2018	9/13/2022	9/13/2022
53872	9/19/2022	9/19/2022	10/5/2022	10/5/2022
53875	9/19/2022	9/19/2022	10/5/2022	10/5/2022
54210	10/28/2022	10/28/2022	11/9/2022	11/9/2022
54212	10/28/2022	10/28/2022	11/11/2022	11/11/2022
34535	9/14/1997	9/14/1997	1/27/2023	1/27/2023
35460	6/16/1993	6/16/1993	1/27/2023	1/27/2023
41048	9/21/2000	9/21/2000	1/25/2023	1/25/2023
41973	2/15/2017	2/15/2017	1/27/2023	1/27/2023
41986	2/15/2017	2/15/2017	1/25/2023	1/25/2023
41989	2/15/2017	2/15/2017	1/27/2023	1/27/2023
42011	2/15/2017	2/15/2017	1/27/2023	1/27/2023
42020	2/15/2017	2/15/2017	1/27/2023	1/27/2023
42041	2/15/2017	2/15/2017	1/27/2023	1/27/2023
43746	11/29/2018	11/29/2018	1/13/2023	1/13/2023
49530	9/16/1982	9/16/1982	1/27/2023	1/27/2023
49535	9/16/1982	9/16/1982	1/24/2023	1/24/2023
49553	9/16/1982	9/16/1982	1/21/2023	1/21/2023
50251	9/16/1982	9/16/1982	1/14/2023	1/14/2023
50301	9/16/1982	9/16/1982	1/27/2023	1/27/2023
53306	11/20/1998	11/20/1998	1/27/2023	1/27/2023
45845	7/18/2011	7/18/2011		
28955	3/25/1993	3/25/1993	1/31/2023	1/31/2023
31770	5/10/1999	5/10/1999	1/31/2023	1/31/2023
35984	6/16/1993	6/16/1993	1/31/2023	1/31/2023
42035	2/15/2017	2/15/2017	1/28/2023	1/28/2023
42389	9/21/2000	9/21/2000	1/31/2023	1/31/2023
43715	11/19/2018	11/19/2018	1/31/2023	1/31/2023
43906	12/27/2018	12/27/2018	1/31/2023	1/31/2023
49015	2/20/2021	2/20/2021	1/31/2023	1/31/2023
49605	9/16/1982	9/16/1982	1/31/2023	1/31/2023
50244	9/16/1982	9/16/1982	1/31/2023	1/31/2023
50588	9/16/1982	9/16/1982	1/31/2023	1/31/2023
50938	9/16/1982	9/16/1982	1/31/2023	1/31/2023
51599	9/16/1982	9/16/1982	1/31/2023	1/31/2023
53307	11/20/1998	11/20/1998	1/31/2023	1/31/2023
53309	11/20/1998	11/20/1998	1/31/2023	1/31/2023
53310	11/20/1998	11/20/1998	1/31/2023	1/31/2023
53313	11/20/1998	11/20/1998	1/31/2023	1/31/2023
53321	11/20/1998	11/20/1998	1/31/2023	1/31/2023
53770	11/20/1998	11/20/1998	1/31/2023	1/31/2023
55320	1/19/2023	1/19/2023	1/31/2023	1/31/2023
55321	1/19/2023	1/19/2023	1/31/2023	1/31/2023
55323	1/19/2023	1/19/2023	1/31/2023	1/31/2023
45615	7/18/2011	7/18/2011		
46100	7/18/2011	7/18/2011		
31496	5/10/1999	5/10/1999	1/27/2023	1/27/2023
42027	2/15/2017	2/15/2017	1/31/2023	1/31/2023
46886	11/4/1994	11/4/1994	1/31/2023	1/31/2023
49557	9/16/1982	9/16/1982	1/31/2023	1/31/2023
53464	11/20/1998	11/20/1998	1/31/2023	1/31/2023
29072	11/28/1991	11/28/1991	2/3/2023	2/3/2023
35356	3/25/1993	3/25/1993	2/3/2023	2/3/2023
37502	6/16/1993	6/16/1993	2/3/2023	2/3/2023
41960	2/15/2017	2/15/2017	2/3/2023	2/3/2023
43693	11/11/2018	11/11/2018	2/3/2023	2/3/2023
44586	3/24/1998	3/24/1998	2/3/2023	2/3/2023
47219	11/4/1994	11/4/1994	2/3/2023	2/3/2023
48520	9/25/2019	9/25/2019	2/3/2023	2/3/2023
51663	9/16/1982	9/16/1982	2/3/2023	2/3/2023
52217	9/16/1982	9/16/1982	2/3/2023	2/3/2023
54408	11/11/2022	11/11/2022	2/3/2023	2/3/2023
4638	4/8/1970	4/8/1970	2/2/2023	2/2/2023
10059	6/16/1977	6/16/1977	1/4/2023	1/4/2023
39619	3/22/2014	3/22/2014	1/7/2023	1/7/2023
41975	2/15/2017	2/15/2017	1/8/2023	1/8/2023
43901	12/27/2018	12/27/2018	1/17/2023	1/17/2023
49013	2/20/2021	2/20/2021	1/31/2023	1/31/2023
49670	9/16/1982	9/16/1982	10/22/2022	10/22/2022
51568	9/16/1982	9/16/1982	1/31/2023	1/31/2023
52206	9/16/1982	9/16/1982	2/3/2023	2/3/2023
54380	11/29/2022	11/29/2022	12/11/2022	12/11/2022
27385	10/14/1999	10/14/1999	2/7/2023	2/7/2023
30085	5/10/1999	5/10/1999	2/4/2023	2/4/2023
37271	6/16/1993	6/16/1993	2/7/2023	2/7/2023
41984	2/15/2017	2/15/2017	2/7/2023	2/7/2023
42009	2/15/2017	2/15/2017	2/3/2023	2/3/2023
42038	2/15/2017	2/15/2017	2/7/2023	2/7/2023
43104	1/9/2018	1/9/2018	2/7/2023	2/7/2023
45118	11/2/2019	11/2/2019	2/7/2023	2/7/2023
46437	9/14/1997	9/14/1997	2/7/2023	2/7/2023
49121	5/4/2002	5/4/2002	2/7/2023	2/7/2023
52059	9/16/1982	9/16/1982	2/7/2023	2/7/2023
52253	9/16/1982	9/16/1982	2/7/2023	2/7/2023
52590	9/16/1982	9/16/1982	2/7/2023	2/7/2023
52917	2/19/2022	2/19/2022	2/3/2023	2/3/2023
55424	1/31/2023	1/31/2023	2/13/2023	2/13/2023
55681	2/17/2023	2/17/2023	2/28/2023	2/28/2023
55682	2/17/2023	2/17/2023	2/28/2023	2/28/2023
55689	2/24/2023	2/24/2023	2/26/2023	2/26/2023
55679	2/17/2023	2/17/2023	3/7/2023	3/7/2023
55680	2/17/2023	2/17/2023	3/7/2023	3/7/2023
46763	10/24/2020	10/24/2020	2/4/2023	2/4/2023
46776	10/24/2020	10/24/2020	2/5/2023	2/5/2023
55561	2/9/2023	2/9/2023	2/11/2023	2/11/2023
55737	2/10/2023	2/10/2023	3/7/2023	3/7/2023
55794	3/3/2023	3/3/2023	3/11/2023	3/11/2023
55626	2/12/2023	2/12/2023	3/15/2023	3/15/2023
55627	2/12/2023	2/12/2023	3/15/2023	3/15/2023
55792	3/3/2023	3/3/2023	3/15/2023	3/15/2023
55793	3/3/2023	3/3/2023	3/15/2023	3/15/2023
55795	3/3/2023	3/3/2023	3/15/2023	3/15/2023
55445	1/31/2023	1/31/2023	3/16/2023	3/16/2023
55624	2/12/2023	2/12/2023	3/16/2023	3/16/2023
55625	2/12/2023	2/12/2023	3/16/2023	3/16/2023
55443	1/31/2023	1/31/2023	3/15/2023	3/15/2023
55504	2/2/2023	2/2/2023	3/18/2023	3/18/2023
55739	2/10/2023	2/10/2023	3/18/2023	3/18/2023
55503	2/2/2023	2/2/2023	3/20/2023	3/20/2023
55502	2/2/2023	2/2/2023	3/22/2023	3/22/2023
55873	11/11/2022	11/11/2022	3/22/2023	3/22/2023
55866	11/11/2022	11/11/2022	3/22/2023	3/22/2023
55440	1/31/2023	1/31/2023	3/24/2023	3/24/2023
55442	1/31/2023	1/31/2023	3/20/2023	3/20/2023
55444	1/31/2023	1/31/2023	3/24/2023	3/24/2023
