NORAD_ID	bol	mission_start_date	stop_ops_date	demise_date
000037076	5/10/1999	5/10/1999		
000021543	6/12/1975	6/12/1975	1/3/2025	1/3/2025
000026231	10/14/1999	10/14/1999	1/3/2025	1/3/2025
000028855	10/22/2001	10/22/2001	1/3/2025	1/3/2025
000034330	6/16/1993	6/16/1993	1/3/2025	1/3/2025
000034386	6/16/1993	6/16/1993	1/3/2025	1/3/2025
000034552	6/16/1993	6/16/1993	1/3/2025	1/3/2025
000035431	6/16/1993	6/16/1993	1/3/2025	1/3/2025
000035479	9/14/1997	9/14/1997	1/3/2025	1/3/2025
000035604	6/16/1993	6/16/1993	1/3/2025	1/3/2025
000035643	6/16/1993	6/16/1993	1/3/2025	1/3/2025
000035672	6/16/1993	6/16/1993	1/3/2025	1/3/2025
000040041	6/19/2014	6/19/2014	1/3/2025	1/3/2025
000042528	4/8/1970	4/8/1970	1/3/2025	1/3/2025
000048173	6/24/2002	6/24/2002	1/3/2025	1/3/2025
000048585	5/15/2021	5/15/2021	1/1/2025	1/1/2025
000048730	6/24/2002	6/24/2002	1/3/2025	1/3/2025
000051453	7/15/2020	7/15/2020	1/3/2025	1/3/2025
000055890	11/11/2022	11/11/2022	1/3/2025	1/3/2025
000059138	3/4/2024	3/4/2024	1/3/2025	1/3/2025
000059139	3/4/2024	3/4/2024	1/3/2025	1/3/2025
000061310	8/6/2024	8/6/2024	1/3/2025	1/3/2025
000001672	10/15/1965	10/15/1965	9/17/2024	9/17/2024
000015244	8/30/1984	8/30/1984	12/21/2024	12/21/2024
000022015	7/7/1992	7/7/1992	8/28/2024	8/28/2024
000028385	8/31/2004	8/31/2004	12/31/2024	12/31/2024
000035541	2/28/2006	2/28/2006		
000036625	6/16/1993	6/16/1993	1/4/2025	1/4/2025
000038587	3/14/2008	3/14/2008	1/4/2025	1/4/2025
000040305	11/14/2014	11/14/2014	12/12/2024	12/12/2024
000041908	12/28/2016	12/28/2016	12/22/2024	12/22/2024
000042353	9/21/2000	9/21/2000	1/4/2025	1/4/2025
000043442	4/26/2018	4/26/2018	10/2/2024	10/2/2024
000043663	10/29/2018	10/29/2018	9/20/2024	9/20/2024
000043668	10/29/2018	10/29/2018	8/29/2024	8/29/2024
000043712	11/19/2018	11/19/2018	10/8/2024	10/8/2024
000043713	11/19/2018	11/19/2018	11/27/2024	11/27/2024
000043840	12/7/2018	12/7/2018	6/18/2024	6/18/2024
000044104	4/1/2019	4/1/2019	6/30/2024	6/30/2024
000044422	7/10/2019	7/10/2019	6/21/2024	6/21/2024
000044852	12/11/2019	12/11/2019	10/3/2024	10/3/2024
000044853	12/11/2019	12/11/2019	9/24/2024	9/24/2024
000044855	12/11/2019	12/11/2019	9/11/2024	9/11/2024
000044856	12/11/2019	12/11/2019	10/3/2024	10/3/2024
000044861	12/11/2019	12/11/2019	10/7/2024	10/7/2024
000045562	4/22/2020	4/22/2020	1/1/2025	1/1/2025
000045743	6/13/2020	6/13/2020	12/21/2024	12/21/2024
000045941	7/25/2020	7/25/2020	6/7/2024	6/7/2024
000046026	8/6/2020	8/6/2020	6/11/2024	6/11/2024
000046089	8/7/2020	8/7/2020	4/1/2024	4/1/2024
000046272	9/3/2020	9/3/2020	9/14/2024	9/14/2024
000046313	9/3/2020	9/3/2020	4/17/2024	4/17/2024
000046909	11/7/2020	11/7/2020	9/4/2024	9/4/2024
000046910	11/7/2020	11/7/2020	9/13/2024	9/13/2024
000047181	11/25/2020	11/25/2020	7/18/2024	7/18/2024
000047296	12/22/2020	12/22/2020	6/15/2024	6/15/2024
000047297	12/22/2020	12/22/2020	9/5/2024	9/5/2024
000047299	12/22/2020	12/22/2020	6/14/2024	6/14/2024
000047341	10/17/2018	10/17/2018		
000047372	1/20/2021	1/20/2021	1/2/2025	1/2/2025
000047452	1/24/2021	1/24/2021	6/20/2024	6/20/2024
000047506	1/24/2021	1/24/2021	10/6/2024	10/6/2024
000047526	1/24/2021	1/24/2021	12/24/2024	12/24/2024
000047768	3/4/2021	3/4/2021	12/30/2024	12/30/2024
000047915	3/14/2021	3/14/2021	5/15/2024	5/15/2024
000047939	3/22/2021	3/22/2021	12/3/2024	12/3/2024
000047966	3/22/2021	3/22/2021	6/21/2024	6/21/2024
000048026	3/24/2021	3/24/2021	12/21/2024	12/21/2024
000048252	4/27/2021	4/27/2021	1/3/2025	1/3/2025
000048840	6/11/2021	6/11/2021	6/24/2024	6/24/2024
000048922	6/30/2021	6/30/2021	9/1/2024	9/1/2024
000049470	11/18/2021	11/18/2021	9/20/2024	9/20/2024
000050811	1/6/2022	1/6/2022	12/26/2024	12/26/2024
000052381	4/29/2022	4/29/2022	12/29/2024	12/29/2024
000053284	7/24/2022	7/24/2022	12/28/2024	12/28/2024
000053457	8/10/2022	8/10/2022	9/5/2024	9/5/2024
000053714	9/5/2022	9/5/2022	1/1/2025	1/1/2025
000054839	12/28/2022	12/28/2022	6/26/2024	6/26/2024
000055562	2/10/2023	2/10/2023	1/1/2025	1/1/2025
000056033	3/24/2023	3/24/2023	1/3/2025	1/3/2025
000056091	3/29/2023	3/29/2023	1/3/2025	1/3/2025
000056224	4/15/2023	4/15/2023	1/3/2025	1/3/2025
000057804	9/6/2023	9/6/2023	1/3/2025	1/3/2025
000058436	11/25/2023	11/25/2023	3/2/2024	3/2/2024
000060178	6/29/2024	6/29/2024		
000061437	8/6/2024	8/6/2024	1/3/2025	1/3/2025
000062408	12/21/2024	12/21/2024	12/29/2024	12/29/2024
000037598	5/10/1999	5/10/1999		
000040934	9/28/2015	9/28/2015		
000040937	9/28/2015	9/28/2015		
000046663	10/17/2018	10/17/2018		
000014496	7/14/1977	7/14/1977	1/6/2025	1/6/2025
000033989	6/16/1993	6/16/1993	1/6/2025	1/6/2025
000034550	6/16/1993	6/16/1993	1/6/2025	1/6/2025
000036384	6/16/1993	6/16/1993	1/6/2025	1/6/2025
000039552	6/16/1993	6/16/1993	1/6/2025	1/6/2025
000040935	9/28/2015	9/28/2015		
000040936	9/28/2015	9/28/2015		
000042668	3/2/1968	3/2/1968	1/6/2025	1/6/2025
000047811	3/11/2021	3/11/2021	1/7/2025	1/7/2025
000048587	5/15/2021	5/15/2021	1/7/2024	1/7/2024
000060773	8/6/2024	8/6/2024	1/6/2025	1/6/2025
000061802	8/6/2024	8/6/2024	1/7/2025	1/7/2025
000052891	6/19/2022	6/19/2022		
000054765	12/17/2022	12/17/2022	1/9/2025	1/9/2025
000042469	10/31/2010	10/31/2010		
000047363	1/20/2021	1/20/2021	1/10/2025	1/10/2025
000048463	5/9/2021	5/9/2021	1/10/2025	1/10/2025
000028773	7/10/2005	7/10/2005	1/5/2025	1/5/2025
000031220	5/10/1999	5/10/1999	1/11/2025	1/11/2025
000031366	5/10/1999	5/10/1999	1/11/2025	1/11/2025
000034211	10/14/1999	10/14/1999	1/11/2025	1/11/2025
000035257	10/31/1979	10/31/1979	1/11/2025	1/11/2025
000036875	5/14/1981	5/14/1981	1/11/2025	1/11/2025
000037981	6/16/1993	6/16/1993	1/11/2025	1/11/2025
000042994	10/31/2017	10/31/2017	1/4/2025	1/4/2025
000045757	6/13/2020	6/13/2020	1/4/2025	1/4/2025
000046675	10/18/2020	10/18/2020	1/6/2025	1/6/2025
000047620	2/16/2021	2/16/2021	1/5/2025	1/5/2025
000047642	2/16/2021	2/16/2021	1/3/2025	1/3/2025
000047740	3/4/2021	3/4/2021	1/4/2025	1/4/2025
000047763	3/4/2021	3/4/2021	1/7/2025	1/7/2025
000047795	3/11/2021	3/11/2021	1/6/2025	1/6/2025
000048313	4/29/2021	4/29/2021	1/8/2025	1/8/2025
000048394	5/4/2021	5/4/2021	1/8/2025	1/8/2025
000048429	5/9/2021	5/9/2021	1/10/2025	1/10/2025
000048588	5/15/2021	5/15/2021	1/5/2025	1/5/2025
000048660	5/26/2021	5/26/2021	1/8/2025	1/8/2025
000051978	3/9/2022	3/9/2022	1/4/2025	1/4/2025
000052124	3/19/2022	3/19/2022	1/4/2025	1/4/2025
000052178	4/1/2022	4/1/2022	1/11/2025	1/11/2025
000052582	5/13/2022	5/13/2022	1/7/2025	1/7/2025
000052624	5/14/2022	5/14/2022	1/5/2024	1/5/2024
000052701	5/18/2022	5/18/2022	1/8/2025	1/8/2025
000053617	8/28/2022	8/28/2022	1/8/2025	1/8/2025
000054072	10/20/2022	10/20/2022	1/9/2025	1/9/2025
000054769	12/17/2022	12/17/2022	1/4/2025	1/4/2025
000055059	1/3/2023	1/3/2023	1/6/2025	1/6/2025
000056086	10/24/2018	10/24/2018	1/11/2025	1/11/2025
000056993	6/12/2023	6/12/2023	1/7/2025	1/7/2025
000057482	7/30/2023	7/30/2023		
000057483	7/30/2023	7/30/2023		
000057881	9/16/2023	9/16/2023	1/9/2025	1/9/2025
000058305	11/11/2023	11/11/2023	1/11/2025	1/11/2025
000062390	12/21/2024	12/21/2024	1/10/2025	1/10/2025
000028266	7/4/1968	7/4/1968		
000029177	8/10/1965	8/10/1965		
000038113	5/10/1999	5/10/1999		
000048122	4/7/2021	4/7/2021	1/11/2025	1/11/2025
000051961	3/9/2022	3/9/2022	1/11/2025	1/11/2025
000037915	5/10/1999	5/10/1999		
000026754	10/14/1999	10/14/1999	1/14/2025	1/14/2025
000035281	6/16/1993	6/16/1993	1/14/2025	1/14/2025
000041664	9/21/2000	9/21/2000	1/14/2025	1/14/2025
000046287	9/3/2020	9/3/2020	1/14/2025	1/14/2025
000047646	2/16/2021	2/16/2021	1/13/2025	1/13/2025
000049619	9/16/1982	9/16/1982	1/14/2025	1/14/2025
000053369	8/9/2022	8/9/2022	1/14/2025	1/14/2025
000057566	12/25/2013	12/25/2013		
000061501	11/20/1998	11/20/1998	1/14/2025	1/14/2025
000014817	9/29/1976	9/29/1976	1/15/2025	1/15/2025
000033524	8/4/1981	8/4/1981		
000046811	10/26/2020	10/26/2020	1/14/2025	1/14/2025
000040865	2/24/2012	2/24/2012		
000021343	6/12/1975	6/12/1975	1/16/2025	1/16/2025
000029756	5/10/1999	5/10/1999	1/16/2025	1/16/2025
000033965	9/14/1997	9/14/1997	1/16/2025	1/16/2025
000035542	2/28/2006	2/28/2006		
000035843	6/16/1993	6/16/1993	1/16/2025	1/16/2025
000038136	5/10/1999	5/10/1999		
000040154	2/2/2007	2/2/2007		
000040300	11/6/2014	11/6/2014	1/16/2025	1/16/2025
000044983	6/16/1993	6/16/1993	1/16/2025	1/16/2025
000046861	10/17/2018	10/17/2018		
000047119	6/16/1993	6/16/1993		
000048735	6/24/2002	6/24/2002	1/16/2025	1/16/2025
000034561	6/16/1993	6/16/1993	1/17/2025	1/17/2025
000036055	6/16/1993	6/16/1993	1/17/2025	1/17/2025
000038670	2/2/2007	2/2/2007		
000041907	12/28/2016	12/28/2016	1/15/2025	1/15/2025
000043665	10/29/2018	10/29/2018	1/6/2025	1/6/2025
000043818	12/3/2018	12/3/2018	1/14/2025	1/14/2025
000043883	12/27/2018	12/27/2018	1/11/2025	1/11/2025
000044760	11/11/2019	11/11/2019	1/12/2025	1/12/2025
000046062	8/7/2020	8/7/2020	1/11/2025	1/11/2025
000046121	8/18/2020	8/18/2020	1/7/2025	1/7/2025
000046711	10/18/2020	10/18/2020	1/13/2025	1/13/2025
000047167	11/25/2020	11/25/2020	1/14/2025	1/14/2025
000047174	11/25/2020	11/25/2020	1/9/2025	1/9/2025
000047402	1/20/2021	1/20/2021	1/13/2025	1/13/2025
000047725	3/4/2021	3/4/2021	1/15/2025	1/15/2025
000047743	3/4/2021	3/4/2021	1/12/2025	1/12/2025
000047842	3/11/2021	3/11/2021	1/12/2025	1/12/2025
